,Date,itx,Close,PositionCost,PositionType,AssetsFund,AssetsIncrease,IdleFund,TotalFund,TotalInterest
1150,2016-11-21,1151.0,10.946955680847168,10.900904655456543,1,1.2232010617977507,0.004224514097329872,0.0,1.2232010617977507,0.22320106179775068
1151,2016-11-22,1152.0,10.973270416259766,10.900904655456543,1,1.226141442049215,0.0066385096549761435,0.0,1.226141442049215,0.22614144204921494
1152,2016-11-23,1153.0,11.137739181518555,10.900904655456543,1,1.2445190051053163,0.02172613499040762,0.0,1.2445190051053163,0.24451900510531632
1153,2016-11-24,1154.0,11.11142349243164,10.900904655456543,1,1.241578518291309,0.01931205194696576,0.0,1.241578518291309,0.24157851829130905
1154,2016-11-25,1155.0,11.242998123168945,10.900904655456543,1,1.2562805261111727,0.031382117220992704,0.0,1.2562805261111727,0.2562805261111727
1155,2016-11-28,1156.0,11.321941375732422,10.900904655456543,1,1.2651015603030222,0.03862401640813593,0.0,1.2651015603030222,0.26510156030302223
1156,2016-11-29,1157.0,11.354835510253906,10.900904655456543,1,1.2687771155392595,0.04164157646954046,0.0,1.2687771155392595,0.26877711553925954
1157,2016-11-30,1158.0,11.289048194885254,10.900904655456543,1,1.2614261116293277,0.03560654383252699,0.0,1.2614261116293277,0.2614261116293277
1158,2016-12-01,1159.0,11.282469749450684,10.900904655456543,1,1.2606910432070975,0.03500306681456432,0.0,1.2606910432070975,0.26069104320709746
1159,2016-12-02,1160.0,11.249576568603516,10.900904655456543,1,1.257015594533403,0.031985594238955375,0.0,1.257015594533403,0.25701559453340295
1160,2016-12-05,1161.0,11.381150245666504,10.900904655456543,1,1.2717174957907238,0.04405557202718673,0.0,1.2717174957907238,0.2717174957907238
1161,2016-12-06,1162.0,11.328520774841309,10.900904655456543,1,1.2658367352877955,0.03922758091189419,0.0,1.2658367352877955,0.2658367352877955
1162,2016-12-07,1163.0,11.229840278625488,10.900904655456543,1,1.2548102827041692,0.03017507569927178,0.0,1.2548102827041692,0.25481028270416917
1163,2016-12-08,1164.0,11.275891304016113,10.900904655456543,1,1.2599559747848672,0.03439958979660165,0.0,1.2599559747848672,0.2599559747848672
1164,2016-12-09,1165.0,11.407464981079102,10.900904655456543,1,1.274657876042188,0.046469567584833005,0.0,1.274657876042188,0.27465787604218805
1165,2016-12-12,1166.0,11.506145477294922,10.900904655456543,1,1.2856843286258144,0.05552207279745542,0.0,1.2856843286258144,0.2856843286258144
1166,2016-12-13,1167.0,11.29562759399414,10.900904655456543,1,1.2621612866141012,0.03621010833628525,0.0,1.2621612866141012,0.2621612866141012
1167,2016-12-14,1168.0,11.302206039428711,10.900904655456543,1,1.2628963550363315,0.03681358535424792,0.0,1.2628963550363315,0.26289635503633146
1168,2016-12-15,1169.0,10.986429214477539,10.900904655456543,1,1.2276117920187617,0.007845638662492662,0.0,1.2276117920187617,0.2276117920187617
1169,2016-12-16,1170.0,10.960112571716309,10.900904655456543,1,1.2246711986422112,0.005431468133255214,0.0,1.2246711986422112,0.2246711986422112
1170,2016-12-19,1171.0,10.868011474609375,10.900904655456543,1,1.2143799210433583,-0.0030174725756089427,0.0,1.2143799210433583,0.21437992104335835
1171,2016-12-20,1172.0,10.710123062133789,10.710123062133789,-1,1.1967376395345732,-0.0,0.0,1.1967376395345732,0.19673763953457324
1172,2016-12-21,1173.0,10.73643684387207,10.710123062133789,-1,1.1937973658456522,-0.0024569075056957122,0.0,1.1937973658456522,0.19379736584565221
1173,2016-12-22,1174.0,10.650915145874023,10.710123062133789,-1,1.2033534684597318,0.005528219976210952,0.0,1.2033534684597318,0.2033534684597318
1174,2016-12-23,1175.0,10.650915145874023,10.710123062133789,-1,1.2033534684597318,0.005528219976210952,0.0,1.2033534684597318,0.2033534684597318
1175,2016-12-26,1176.0,10.690386772155762,10.710123062133789,-1,1.198942951363807,0.001842769673469584,0.0,1.198942951363807,0.19894295136380702
1176,2016-12-27,1177.0,10.618021011352539,10.710123062133789,-1,1.2070290236959695,0.008599532446726193,0.0,1.2070290236959695,0.20702902369596954
1177,2016-12-28,1178.0,10.585127830505371,10.710123062133789,-1,1.2107044723696636,0.011670755873043632,0.0,1.2107044723696636,0.2107044723696636
1178,2016-12-29,1179.0,10.571969985961914,10.710123062133789,-1,1.2121747157766674,0.012899298670089288,0.0,1.2121747157766674,0.21217471577666736
1179,2016-12-30,1180.0,10.664071083068848,10.710123062133789,-1,1.2018834381778143,0.004299855267560896,0.0,1.2018834381778143,0.2018834381778143
1180,2017-01-03,1181.0,10.72327995300293,10.710123062133789,-1,1.1952675026901127,-0.0012284537528478561,0.0,1.1952675026901127,0.19526750269011273
1181,2017-01-04,1182.0,10.743016242980957,10.710123062133789,-1,1.1930621908608787,-0.00307122342631744,0.0,1.1930621908608787,0.19306219086087872
1182,2017-01-05,1183.0,10.72327995300293,10.710123062133789,-1,1.1952675026901127,-0.0012284537528478561,0.0,1.1952675026901127,0.19526750269011273
1183,2017-01-06,1184.0,10.644335746765137,10.710123062133789,-1,1.2040886434445053,0.00614253589683268,0.0,1.2040886434445053,0.20408864344450528
1184,2017-01-09,1185.0,10.657493591308594,10.710123062133789,-1,1.2026184000375015,0.004913993099787024,0.0,1.2026184000375015,0.20261840003750153
1185,2017-01-10,1186.0,10.650915145874023,10.710123062133789,-1,1.2033534684597318,0.005528219976210952,0.0,1.2033534684597318,0.2033534684597318
1186,2017-01-11,1187.0,10.63117790222168,10.710123062133789,-1,1.2055588868515088,0.007371078693878336,0.0,1.2055588868515088,0.2055588868515088
1187,2017-01-12,1188.0,10.604864120483398,10.710123062133789,-1,1.2084991605404298,0.009827986199574049,0.0,1.2084991605404298,0.20849916054042983
1188,2017-01-13,1189.0,10.703544616699219,10.710123062133789,-1,1.1974727079568035,0.0006142268764239281,0.0,1.1974727079568035,0.1974727079568035
1189,2017-01-16,1190.0,10.894326210021973,10.710123062133789,-1,1.176154977774324,-0.017198975849254585,0.0,1.176154977774324,0.1761549777743241
1190,2017-01-17,1191.0,10.789066314697266,10.710123062133789,-1,1.187916605342724,-0.0073709006054827365,0.0,1.187916605342724,0.18791660534272392
1191,2017-01-18,1192.0,10.841696739196777,10.710123062133789,-1,1.1820357382772524,-0.01228498274946756,0.0,1.1820357382772524,0.1820357382772524
